start,end,x_mean,y_mean,z_mean,label
1095.0,1096.0,-0.184,-0.558,-0.675,p_stand
1096.0,1097.0,,,,p_stand
1097.0,1098.0,,,,p_stand
1098.0,1099.0,-0.324,-0.399,-0.65,p_stand
1099.0,1100.0,-0.542,0.277,-0.613,p_stand
1100.0,1101.0,-0.54,0.592,-0.409,p_stand
1101.0,1102.0,-0.538,0.635,-0.393,p_stand
1102.0,1103.0,-0.53,0.595,-0.431,p_stand
1103.0,1104.0,-0.604,0.374,-0.47,p_stand
1104.0,1105.0,-0.465,0.14,-0.758,p_stand
1105.0,1106.0,-0.437,-0.109,-0.748,p_stand
1106.0,1107.0,,,,p_stand
1107.0,1108.0,,,,p_stand
1108.0,1109.0,-0.439,-0.174,-0.742,p_stand
1109.0,1110.0,-0.454,-0.15,-0.743,p_stand
1110.0,1111.0,-0.438,-0.064,-0.646,p_stand
1111.0,1112.0,,,,p_stand
1112.0,1113.0,,,,p_stand
1113.0,1114.0,,,,p_stand
1114.0,1115.0,,,,p_stand
1115.0,1116.0,,,,p_stand
1116.0,1117.0,0.808,0.51,-0.414,p_stand
1117.0,1118.0,0.663,0.471,-0.329,p_stand
1118.0,1119.0,,,,p_stand
1119.0,1120.0,,,,p_stand
1120.0,1121.0,,,,p_stand
1121.0,1122.0,,,,p_stand
1122.0,1123.0,,,,p_stand
1123.0,1124.0,0.602,0.467,0.014,p_stand
1124.0,1125.0,0.975,0.335,0.122,p_stand
1125.0,1126.0,0.943,0.261,0.156,p_stand
1126.0,1127.0,0.945,0.23,0.182,p_stand
1127.0,1128.0,0.938,0.265,0.148,p_stand
1128.0,1129.0,0.965,0.315,0.068,p_stand
1129.0,1130.0,0.684,0.512,-0.28,p_stand
1130.0,1131.0,0.873,0.316,-0.253,p_stand
1131.0,1132.0,0.901,0.32,-0.093,p_stand
1132.0,1133.0,0.914,0.327,-0.085,p_stand
1133.0,1134.0,0.903,0.236,-0.134,p_stand
1134.0,1135.0,0.637,0.688,0.13,p_stand
1135.0,1136.0,0.188,1.032,-0.17,p_stand
1136.0,1137.0,-0.036,0.865,-0.297,p_stand
1137.0,1138.0,-0.016,0.937,-0.083,p_stand
1138.0,1139.0,-0.004,0.946,-0.012,p_stand
1139.0,1140.0,0.127,1.005,0.037,p_stand
1140.0,1141.0,0.251,0.6,-0.318,p_stand
1141.0,1142.0,0.006,0.006,-0.732,p_stand
1142.0,1143.0,-0.265,-0.747,-0.448,p_stand
1143.0,1144.0,0.184,-0.822,0.119,p_stand
1144.0,1145.0,0.676,-0.57,0.555,p_stand
1145.0,1146.0,0.626,-0.213,0.816,p_stand
1146.0,1147.0,0.639,-0.412,0.501,p_stand
1147.0,1148.0,0.605,-0.69,0.129,p_stand
1148.0,1149.0,0.524,-0.79,0.41,p_stand
1149.0,1150.0,0.514,-0.822,0.225,p_stand
1150.0,1151.0,0.452,-0.86,0.242,p_stand
1151.0,1152.0,0.446,-0.868,0.227,p_stand
1152.0,1153.0,0.229,-0.772,0.551,p_stand
1153.0,1154.0,-0.256,-0.27,0.958,p_stand
1154.0,1155.0,-0.155,-0.464,0.937,p_stand
1155.0,1156.0,-0.121,-0.482,0.935,p_stand
1156.0,1157.0,,,,p_stand
1157.0,1158.0,-0.194,-0.551,0.887,p_stand
1158.0,1159.0,-0.334,-0.74,0.462,p_stand
1159.0,1160.0,-0.232,-0.938,-0.128,p_stand
1160.0,1161.0,-0.23,-0.92,-0.109,p_stand
1161.0,1162.0,-0.23,-0.921,-0.097,p_stand
1162.0,1163.0,-0.274,-0.919,-0.093,p_stand
1163.0,1164.0,-0.522,-0.232,0.722,p_stand
1164.0,1165.0,-0.468,-0.334,0.879,p_stand
1165.0,1166.0,-0.459,-0.319,0.883,p_stand
1166.0,1167.0,-0.452,-0.295,0.897,p_stand
1167.0,1168.0,-0.456,-0.316,0.884,p_stand
1168.0,1169.0,-0.453,-0.301,0.889,p_stand
1169.0,1170.0,-0.329,-0.25,0.951,p_stand
1170.0,1171.0,0.155,-0.491,0.847,p_stand
1171.0,1172.0,0.231,-0.891,0.366,p_stand
1172.0,1173.0,0.231,-0.812,0.537,p_stand
1173.0,1174.0,-0.008,-0.936,0.578,p_stand
1174.0,1175.0,,,,p_stand
1175.0,1176.0,0.136,-0.96,0.326,p_stand
1176.0,1177.0,0.581,-0.632,-0.036,p_stand
1177.0,1178.0,0.486,-0.452,-0.004,p_stand
1178.0,1179.0,0.629,-0.752,-0.05,p_stand
1179.0,1180.0,0.65,-0.723,0.033,p_stand
1180.0,1181.0,0.644,-0.746,0.029,p_stand
1181.0,1182.0,0.665,-0.711,0.005,p_stand
1182.0,1183.0,0.674,-0.72,0.02,p_stand
1183.0,1184.0,0.676,-0.585,-0.054,p_stand
1184.0,1185.0,0.827,-0.403,-0.145,p_stand
1185.0,1186.0,0.972,-0.157,-0.102,p_stand
1186.0,1187.0,0.946,-0.196,-0.088,p_stand
1187.0,1188.0,0.944,-0.237,-0.057,p_stand
1188.0,1189.0,0.882,-0.5,0.064,p_stand
1189.0,1190.0,0.1,-0.559,0.794,p_stand
1190.0,1191.0,-0.001,-0.666,0.748,p_stand
1191.0,1192.0,0.623,-0.74,0.308,p_stand
1192.0,1193.0,0.83,-0.514,0.263,p_stand
1193.0,1194.0,0.818,-0.483,0.255,p_stand
1194.0,1195.0,0.759,-0.714,0.167,p_stand
1195.0,1196.0,0.122,-0.954,0.251,p_stand
1196.0,1197.0,,,,p_stand
1197.0,1198.0,,,,p_stand
1198.0,1199.0,,,,p_stand
1199.0,1200.0,0.346,-0.917,0.302,p_stand
1200.0,1201.0,0.671,-0.697,0.365,p_stand
1201.0,1202.0,0.74,-0.64,0.257,p_stand
1202.0,1203.0,0.846,-0.473,0.217,p_stand
1203.0,1204.0,0.907,-0.35,0.22,p_stand
1204.0,1205.0,0.919,-0.333,0.225,p_stand
1205.0,1206.0,0.898,-0.313,0.274,p_stand
1206.0,1207.0,0.732,-0.639,-0.042,p_stand
1207.0,1208.0,0.357,-0.913,0.104,p_stand
1208.0,1209.0,,,,p_stand
1209.0,1210.0,,,,p_stand
1210.0,1211.0,,,,p_stand
1211.0,1212.0,,,,p_stand
1212.0,1213.0,0.267,-0.88,0.341,p_stand
1213.0,1214.0,-0.128,-0.415,0.878,p_stand
1214.0,1215.0,-0.404,-0.55,0.752,p_stand
1215.0,1216.0,-0.396,-0.582,0.75,p_stand
1216.0,1217.0,-0.392,-0.58,0.757,p_stand
1217.0,1218.0,-0.396,-0.574,0.76,p_stand
1218.0,1219.0,-0.291,-0.549,0.842,p_stand
1219.0,1220.0,-0.342,-0.445,0.798,p_stand
1220.0,1221.0,-0.38,-0.551,0.802,p_stand
1221.0,1222.0,-0.33,-0.583,0.801,p_stand
1222.0,1223.0,-0.295,-0.574,0.82,p_stand
1223.0,1224.0,-0.363,-0.603,0.765,p_stand
1224.0,1225.0,-0.386,-0.511,0.88,p_stand
1225.0,1226.0,-0.377,-0.5,0.823,p_stand
1226.0,1227.0,-0.385,-0.521,0.806,p_stand
1227.0,1228.0,-0.366,-0.533,0.817,p_stand
1228.0,1229.0,-0.365,-0.551,0.802,p_stand
1229.0,1230.0,-0.407,-0.456,0.794,p_stand
1230.0,1231.0,0.007,-0.912,0.474,p_stand
1231.0,1232.0,,,,p_stand
1232.0,1233.0,,,,p_stand
1233.0,1234.0,,,,p_stand
1234.0,1235.0,,,,p_stand
1235.0,1236.0,0.744,-0.532,-0.374,p_stand
1236.0,1237.0,0.252,-0.849,0.365,p_stand
1237.0,1238.0,0.09,-0.935,0.343,p_stand
1238.0,1239.0,0.249,-0.961,0.141,p_stand
1239.0,1240.0,0.026,-0.886,0.474,p_stand
1240.0,1241.0,0.062,-0.851,0.486,p_stand
1241.0,1242.0,0.495,-0.803,0.258,p_stand
1242.0,1243.0,0.854,-0.39,-0.06,p_stand
1243.0,1244.0,0.973,-0.247,-0.068,p_stand
1244.0,1245.0,0.948,-0.244,-0.053,p_stand
1245.0,1246.0,0.939,-0.253,-0.049,p_stand
1246.0,1247.0,0.947,-0.253,-0.038,p_stand
1247.0,1248.0,1.013,-0.283,-0.037,p_stand
1248.0,1249.0,0.788,-0.479,0.095,p_stand
1249.0,1250.0,0.638,-0.619,0.046,p_stand
1250.0,1251.0,0.186,-0.879,-0.15,p_stand
1251.0,1252.0,,,,p_stand
1252.0,1253.0,,,,p_stand
1253.0,1254.0,,,,p_stand
1254.0,1255.0,0.618,-0.593,-0.077,p_stand
1255.0,1256.0,0.228,-1.008,0.058,p_stand
1256.0,1257.0,0.069,-0.953,0.208,p_stand
1257.0,1258.0,0.01,-0.978,0.06,p_stand
1258.0,1259.0,0.052,-1.008,-0.082,p_stand
1259.0,1260.0,0.515,-1.1,-0.056,p_stand
1260.0,1261.0,0.46,-0.787,0.105,p_stand
1261.0,1262.0,0.945,-0.431,0.205,p_stand
1262.0,1263.0,0.904,-0.388,0.141,p_stand
1263.0,1264.0,,,,p_stand
1264.0,1265.0,0.783,-0.448,0.155,p_stand
1265.0,1266.0,0.607,-0.612,-0.337,p_stand
1266.0,1267.0,0.39,-0.896,0.057,p_stand
1267.0,1268.0,0.381,-0.843,-0.249,p_stand
1268.0,1269.0,0.384,-0.857,-0.203,p_stand
1269.0,1270.0,0.378,-0.859,-0.191,p_stand
1270.0,1271.0,0.391,-0.846,-0.235,p_stand
1271.0,1272.0,0.057,-0.741,0.551,p_stand
1272.0,1273.0,-0.167,-0.524,0.817,p_stand
1273.0,1274.0,-0.329,-0.372,0.945,p_stand
1274.0,1275.0,-0.312,-0.356,0.934,p_stand
1275.0,1276.0,-0.325,-0.392,0.922,p_stand
1276.0,1277.0,-0.319,-0.389,0.923,p_stand
1277.0,1278.0,-0.3,-0.354,0.953,p_stand
1278.0,1279.0,-0.361,-0.547,0.587,p_stand
1279.0,1280.0,-0.455,0.182,-0.736,p_stand
1280.0,1281.0,-0.302,0.255,-0.784,p_stand
1281.0,1282.0,-0.264,0.342,-0.766,p_stand
1282.0,1283.0,-0.282,0.353,-0.762,p_stand
1283.0,1284.0,-0.442,0.225,-0.717,p_stand
1284.0,1285.0,-0.772,-0.12,0.078,p_stand
1285.0,1286.0,-0.182,0.084,1.071,p_stand
1286.0,1287.0,0.076,-0.017,1.067,p_stand
1287.0,1288.0,0.069,-0.188,1.055,p_stand
1288.0,1289.0,0.002,-0.247,1.042,p_stand
1289.0,1290.0,-0.011,-0.259,1.054,p_stand
1290.0,1291.0,-0.323,-0.343,0.764,p_stand
1291.0,1292.0,0.119,-0.952,0.192,p_stand
1292.0,1293.0,,,,p_stand
1293.0,1294.0,0.411,-0.878,-0.005,p_stand
1294.0,1295.0,,,,p_stand
1295.0,1296.0,0.402,-0.89,0.002,p_stand
1296.0,1297.0,0.786,-0.723,-0.236,p_stand
1297.0,1298.0,0.801,-0.403,-0.029,p_stand
1298.0,1299.0,0.854,-0.442,0.164,p_stand
1299.0,1300.0,0.756,-0.64,0.183,p_stand
1300.0,1301.0,0.247,-0.904,-0.003,p_stand
1301.0,1302.0,-0.145,-0.749,0.276,p_stand
1302.0,1303.0,0.229,-0.914,-0.245,p_stand
1303.0,1304.0,0.606,-0.752,-0.142,p_stand
1304.0,1305.0,0.605,-0.731,-0.139,p_stand
1305.0,1306.0,0.804,-0.37,0.008,p_stand
1306.0,1307.0,0.996,-0.085,-0.135,p_stand
1307.0,1308.0,0.962,-0.124,-0.099,p_stand
1308.0,1309.0,0.954,-0.145,-0.095,p_stand
1309.0,1310.0,1.025,-0.181,-0.079,p_stand
1310.0,1311.0,0.87,-0.297,0.07,p_stand
1311.0,1312.0,0.933,-0.312,0.114,p_stand
1312.0,1313.0,0.939,-0.298,0.131,p_stand
1313.0,1314.0,0.947,-0.27,0.136,p_stand
1314.0,1315.0,0.822,-0.344,0.028,p_stand
1315.0,1316.0,0.374,-0.856,-0.362,p_stand
1316.0,1317.0,0.127,-0.904,-0.273,p_stand
1317.0,1318.0,0.081,-0.893,-0.288,p_stand
1318.0,1319.0,,,,p_stand
1319.0,1320.0,,,,p_stand
1320.0,1321.0,0.352,-0.95,-0.593,p_stand
1321.0,1322.0,0.232,-0.703,-0.107,p_stand
1322.0,1323.0,0.642,-0.716,-0.09,p_stand
1323.0,1324.0,0.594,-0.77,-0.04,p_stand
1324.0,1325.0,0.592,-0.777,-0.038,p_stand
1325.0,1326.0,0.575,-0.784,-0.08,p_stand
1326.0,1327.0,0.602,-0.768,-0.084,p_stand
1327.0,1328.0,0.707,-0.667,-0.155,p_stand
1328.0,1329.0,0.623,-0.438,-0.457,p_stand
1329.0,1330.0,0.667,-0.511,-0.5,p_stand
1330.0,1331.0,,,,p_stand
1331.0,1332.0,,,,p_stand
1332.0,1333.0,,,,p_stand
1333.0,1334.0,0.248,-0.833,-0.38,p_stand
1334.0,1335.0,-0.037,-0.882,0.278,p_stand
1335.0,1336.0,-0.298,-0.667,0.714,p_stand
1336.0,1337.0,-0.272,-0.742,0.651,p_stand
1337.0,1338.0,-0.233,-0.735,0.656,p_stand
1338.0,1339.0,-0.288,-0.758,0.629,p_stand
1339.0,1340.0,-0.35,-0.703,0.654,p_stand
1340.0,1341.0,-0.34,-0.73,0.621,p_stand
1341.0,1342.0,-0.444,-0.805,-0.186,p_stand
1342.0,1343.0,,,,p_stand
1343.0,1344.0,,,,p_stand
1344.0,1345.0,-0.41,-0.837,-0.147,p_stand
1345.0,1346.0,-0.431,-0.842,-0.09,p_stand
1346.0,1347.0,-0.513,-0.807,-0.032,p_stand
1347.0,1348.0,-0.248,-0.811,0.218,p_stand
1348.0,1349.0,0.043,-0.943,0.058,p_stand
1349.0,1350.0,-0.462,-0.529,0.706,p_stand
1350.0,1351.0,-0.466,-0.56,0.716,p_stand
1351.0,1352.0,-0.466,-0.569,0.716,p_stand
1352.0,1353.0,-0.464,-0.578,0.707,p_stand
1353.0,1354.0,-0.457,-0.583,0.71,p_stand
1354.0,1355.0,-0.458,-0.579,0.71,p_stand
1355.0,1356.0,-0.521,-0.613,0.625,p_stand
1356.0,1357.0,0.05,-0.942,0.049,p_stand
1357.0,1358.0,,,,p_stand
1358.0,1359.0,,,,p_stand
1359.0,1360.0,,,,p_stand
1360.0,1361.0,,,,p_stand
1361.0,1362.0,,,,p_stand
1362.0,1363.0,0.577,-0.723,-0.324,p_stand
1363.0,1364.0,0.765,-0.641,-0.182,p_stand
1364.0,1365.0,0.109,-0.776,-0.407,p_stand
1365.0,1366.0,0.153,-0.859,-0.206,p_stand
1366.0,1367.0,0.895,-0.433,-0.052,p_stand
1367.0,1368.0,0.92,-0.368,-0.077,p_stand
1368.0,1369.0,0.924,-0.293,0.108,p_stand
1369.0,1370.0,0.935,-0.369,0.04,p_stand
1370.0,1371.0,0.933,-0.377,0.151,p_stand
1371.0,1372.0,0.882,-0.383,0.12,p_stand
1372.0,1373.0,0.699,-0.72,-0.112,p_stand
1373.0,1374.0,-0.066,-0.845,-0.266,p_stand
1374.0,1375.0,0.013,-0.783,-0.224,p_stand
1375.0,1376.0,0.75,-0.593,-0.225,p_stand
1376.0,1377.0,0.782,-0.459,-0.313,p_stand
1377.0,1378.0,0.409,-0.708,-0.334,p_stand
1378.0,1379.0,-0.108,-0.95,0.054,p_stand
1379.0,1380.0,-0.061,-0.893,-0.368,p_stand
1380.0,1381.0,0.048,-0.859,-0.368,p_stand
1381.0,1382.0,0.32,-0.802,-0.196,p_stand
1382.0,1383.0,0.836,-0.558,0.01,p_stand
1383.0,1384.0,0.865,-0.514,0.044,p_stand
1384.0,1385.0,0.526,-0.633,-0.364,p_stand
1385.0,1386.0,0.732,-0.546,-0.359,p_stand
1386.0,1387.0,0.599,-0.729,-0.244,p_stand
1387.0,1388.0,0.52,-0.782,0.313,p_stand
1388.0,1389.0,0.508,-0.808,0.331,p_stand
1389.0,1390.0,0.53,-0.786,0.298,p_stand
1390.0,1391.0,0.573,-0.799,0.021,p_stand
1391.0,1392.0,0.528,-0.812,-0.087,p_stand
1392.0,1393.0,0.658,-0.736,-0.166,p_stand
1393.0,1394.0,0.364,-0.898,-0.098,p_stand
1394.0,1395.0,-0.209,-1.011,-0.029,p_stand
1395.0,1396.0,0.343,-0.7,-0.329,p_stand
1396.0,1397.0,0.864,-0.41,-0.188,p_stand
1397.0,1398.0,0.695,-0.603,-0.157,p_stand
1398.0,1399.0,0.692,-0.596,-0.333,p_stand
1399.0,1400.0,0.828,-0.333,-0.29,p_stand
1400.0,1401.0,1.045,-0.142,-0.038,p_stand
1401.0,1402.0,0.632,-0.372,-0.502,p_stand
1402.0,1403.0,0.348,0.065,-0.636,p_stand
1403.0,1404.0,0.126,0.533,-0.808,p_stand
1404.0,1405.0,-0.084,0.091,-0.846,p_stand
1405.0,1406.0,0.334,-0.422,-0.735,p_stand
1406.0,1407.0,0.451,-0.422,-0.67,p_stand
1407.0,1408.0,0.452,-0.405,-0.682,p_stand
1408.0,1409.0,0.446,-0.43,-0.671,p_stand
1409.0,1410.0,0.442,-0.443,-0.662,p_stand
1410.0,1411.0,0.439,-0.439,-0.669,p_stand
1411.0,1412.0,0.436,-0.449,-0.661,p_stand
1412.0,1413.0,0.436,-0.46,-0.656,p_stand
1413.0,1414.0,0.432,-0.471,-0.65,p_stand
1414.0,1415.0,0.427,-0.474,-0.654,p_stand
1415.0,1416.0,0.43,-0.476,-0.654,p_stand
1416.0,1417.0,0.426,-0.463,-0.648,p_stand
1417.0,1418.0,0.546,-0.297,-0.732,p_stand
1418.0,1419.0,0.374,-0.581,-0.511,p_stand
1419.0,1420.0,0.51,-0.577,-0.533,p_stand
1420.0,1421.0,0.768,-0.554,-0.171,p_stand
1421.0,1422.0,0.786,-0.56,-0.166,p_stand
1422.0,1423.0,0.517,-0.722,-0.271,p_stand
1423.0,1424.0,0.489,-0.804,-0.158,p_stand
1424.0,1425.0,0.495,-0.813,-0.222,p_stand
1425.0,1426.0,0.54,-0.464,-0.548,p_stand
1426.0,1427.0,0.59,-0.417,-0.53,p_stand
1427.0,1428.0,0.463,-0.822,-0.199,p_stand
1428.0,1429.0,0.303,-0.878,-0.03,p_stand
1429.0,1430.0,0.403,-0.732,-0.495,p_stand
1430.0,1431.0,0.404,-0.578,-0.566,p_stand
1431.0,1432.0,0.459,-0.486,-0.594,p_stand
1432.0,1433.0,0.647,-0.191,-0.646,p_stand
1433.0,1434.0,0.606,-0.267,-0.565,p_stand
1434.0,1435.0,0.543,-0.797,0.215,p_stand
1435.0,1436.0,0.524,-0.651,-0.174,p_stand
1436.0,1437.0,0.549,-0.287,-0.719,p_stand
1437.0,1438.0,0.474,-0.757,-0.02,p_stand
1438.0,1439.0,0.508,-0.723,-0.324,p_stand
1439.0,1440.0,0.369,-0.697,-0.397,p_stand
1440.0,1441.0,0.538,-0.481,-0.639,p_stand
1441.0,1442.0,0.538,-0.104,-0.709,p_stand
1442.0,1443.0,0.34,-0.239,-0.778,p_stand
1443.0,1444.0,0.272,-0.489,-0.718,p_stand
1444.0,1445.0,0.343,-0.242,-0.77,p_stand
1445.0,1446.0,0.476,-0.18,-0.716,p_stand
1446.0,1447.0,0.401,-0.15,-0.779,p_stand
1447.0,1448.0,0.512,-0.639,-0.137,p_stand
1448.0,1449.0,0.277,-0.828,0.332,p_stand
1449.0,1450.0,0.208,-0.89,0.369,p_stand
1450.0,1451.0,0.033,-0.867,0.343,p_stand
1451.0,1452.0,-0.017,-0.971,0.05,p_stand
1452.0,1453.0,-0.151,-0.799,0.558,p_stand
1453.0,1454.0,0.145,-0.783,0.47,p_stand
1454.0,1455.0,0.881,-0.569,0.163,p_stand
1455.0,1456.0,0.171,-0.904,0.277,p_stand
1456.0,1457.0,0.039,-0.895,0.517,p_stand
1457.0,1458.0,-0.021,-0.838,0.554,p_stand
1458.0,1459.0,-0.072,-0.899,0.378,p_stand
1459.0,1460.0,0.682,-0.705,0.163,p_stand
1460.0,1461.0,0.867,-0.493,-0.016,p_stand
1461.0,1462.0,0.865,-0.471,0.048,p_stand
1462.0,1463.0,0.785,-0.576,-0.106,p_stand
1463.0,1464.0,0.832,-0.476,0.307,p_stand
1464.0,1465.0,0.768,-0.549,0.276,p_stand
1465.0,1466.0,0.792,-0.507,0.359,p_stand
1466.0,1467.0,0.856,-0.431,0.333,p_stand
1467.0,1468.0,0.835,-0.508,0.252,p_stand
1468.0,1469.0,0.843,-0.46,0.261,p_stand
1469.0,1470.0,0.894,-0.354,0.282,p_stand
1470.0,1471.0,0.785,-0.587,0.283,p_stand
1471.0,1472.0,0.746,-0.511,0.435,p_stand
1472.0,1473.0,0.23,-0.856,0.346,p_stand
1473.0,1474.0,-0.044,-0.818,0.479,p_stand
1474.0,1475.0,0.687,-0.668,0.278,p_stand
1475.0,1476.0,0.726,-0.643,0.001,p_stand
1476.0,1477.0,0.757,-0.617,-0.022,p_stand
1477.0,1478.0,0.769,-0.619,-0.065,p_stand
1478.0,1479.0,0.86,-0.398,0.328,p_stand
1479.0,1480.0,0.862,-0.458,0.234,p_stand
1480.0,1481.0,0.917,-0.344,0.232,p_stand
1481.0,1482.0,0.849,-0.479,0.144,p_stand
1482.0,1483.0,0.766,-0.671,0.209,p_stand
1483.0,1484.0,-0.088,-0.593,0.66,p_stand
1484.0,1485.0,-0.239,-0.28,1.01,p_stand
1485.0,1486.0,-0.148,-0.433,0.917,p_stand
1486.0,1487.0,-0.085,-0.475,0.912,p_stand
1487.0,1488.0,0.134,-0.654,0.788,p_stand
1488.0,1489.0,0.348,-0.807,0.427,p_stand
1489.0,1490.0,0.906,-0.423,0.208,p_stand
1490.0,1491.0,0.9,-0.302,0.317,p_stand
1491.0,1492.0,0.932,-0.336,0.171,p_stand
1492.0,1493.0,0.922,-0.343,0.35,p_stand
1493.0,1494.0,0.856,-0.342,0.312,p_stand
1494.0,1495.0,0.932,-0.302,0.278,p_stand
1495.0,1496.0,0.916,-0.3,0.253,p_stand
1496.0,1497.0,0.941,-0.307,0.256,p_stand
1497.0,1498.0,0.847,-0.493,0.173,p_stand
1498.0,1499.0,0.774,-0.617,0.046,p_stand
1499.0,1500.0,0.77,-0.592,0.077,p_stand
1500.0,1501.0,0.596,-0.775,0.136,p_stand
1501.0,1502.0,0.668,-0.744,0.242,p_stand
1502.0,1503.0,0.522,-0.831,0.028,p_stand
1503.0,1504.0,0.601,-0.774,0.036,p_stand
1504.0,1505.0,0.67,-0.716,0.124,p_stand
1505.0,1506.0,0.712,-0.683,0.079,p_stand
1506.0,1507.0,0.66,-0.716,0.041,p_stand
1507.0,1508.0,0.58,-0.793,0.007,p_stand
1508.0,1509.0,0.658,-0.722,0.07,p_stand
1509.0,1510.0,0.572,-0.797,-0.009,p_stand
1510.0,1511.0,0.639,-0.769,-0.042,p_stand
1511.0,1512.0,0.676,-0.706,-0.016,p_stand
1512.0,1513.0,0.627,-0.71,-0.099,p_stand
1513.0,1514.0,0.805,-0.463,0.337,p_stand
1514.0,1515.0,0.804,-0.613,0.2,p_stand
1515.0,1516.0,0.875,-0.129,0.378,p_stand
1516.0,1517.0,0.918,0.002,0.446,p_stand
1517.0,1518.0,0.973,-0.032,0.288,p_stand
1518.0,1519.0,0.873,-0.461,-0.063,p_stand
1519.0,1520.0,0.498,-0.808,0.127,p_stand
1520.0,1521.0,-0.014,-0.839,-0.409,p_stand
1521.0,1522.0,-0.01,-0.814,-0.386,p_stand
1522.0,1523.0,0.2,-0.847,0.277,p_stand
1523.0,1524.0,-0.165,-0.823,0.565,p_stand
1524.0,1525.0,0.057,-0.896,0.535,p_stand
1525.0,1526.0,0.09,-0.889,0.385,p_stand
1526.0,1527.0,0.858,-0.527,0.201,p_stand
1527.0,1528.0,0.828,-0.516,0.235,p_stand
1528.0,1529.0,0.666,-0.674,0.239,p_stand
1529.0,1530.0,0.552,-0.827,0.16,p_stand
1530.0,1531.0,0.471,-0.891,0.143,p_stand
1531.0,1532.0,0.248,-0.88,0.455,p_stand
1532.0,1533.0,0.044,-0.463,0.938,p_stand
1533.0,1534.0,0.097,-0.42,0.92,p_stand
1534.0,1535.0,0.588,-0.643,0.525,p_stand
1535.0,1536.0,0.826,-0.549,0.115,p_stand
1536.0,1537.0,0.82,-0.579,-0.003,p_stand
1537.0,1538.0,0.677,-0.57,-0.328,p_stand
1538.0,1539.0,0.5,-0.817,-0.025,p_stand
1539.0,1540.0,0.48,-0.871,0.103,p_stand
1540.0,1541.0,0.549,-0.818,0.06,p_stand
1541.0,1542.0,0.68,-0.694,0.238,p_stand
1542.0,1543.0,0.736,-0.595,0.306,p_stand
1543.0,1544.0,0.826,-0.532,0.336,p_stand
1544.0,1545.0,0.691,-0.465,0.59,p_stand
1545.0,1546.0,0.914,-0.464,0.262,p_stand
1546.0,1547.0,0.902,-0.322,0.209,p_stand
1547.0,1548.0,0.912,-0.357,0.223,p_stand
1548.0,1549.0,0.911,-0.353,0.215,p_stand
1549.0,1550.0,0.909,-0.345,0.218,p_stand
1550.0,1551.0,0.91,-0.361,0.212,p_stand
1551.0,1552.0,0.911,-0.359,0.214,p_stand
1552.0,1553.0,0.862,-0.388,0.236,p_stand
1553.0,1554.0,0.763,-0.581,0.438,p_stand
1554.0,1555.0,0.583,-0.481,0.706,p_stand
1555.0,1556.0,0.558,-0.599,0.56,p_stand
1556.0,1557.0,0.666,-0.78,0.084,p_stand
1557.0,1558.0,0.9,-0.299,0.231,p_stand
1558.0,1559.0,0.902,-0.314,0.284,p_stand
1559.0,1560.0,0.737,-0.595,0.32,p_stand
1560.0,1561.0,-0.204,-0.656,0.664,p_stand
1561.0,1562.0,-0.51,-0.344,0.798,p_stand
1562.0,1563.0,0.262,-0.568,0.586,p_stand
1563.0,1564.0,0.882,-0.41,0.265,p_stand
1564.0,1565.0,0.883,-0.402,0.24,p_stand
1565.0,1566.0,0.891,-0.401,0.234,p_stand
1566.0,1567.0,0.881,-0.411,0.249,p_stand
1567.0,1568.0,0.881,-0.394,0.267,p_stand
1568.0,1569.0,0.832,-0.422,0.42,p_stand
1569.0,1570.0,0.655,-0.45,0.706,p_stand
1570.0,1571.0,0.638,0.05,0.822,p_stand
1571.0,1572.0,0.855,-0.171,0.516,p_stand
1572.0,1573.0,0.891,-0.331,0.277,p_stand
1573.0,1574.0,0.914,-0.344,0.226,p_stand
1574.0,1575.0,0.92,-0.349,0.26,p_stand
1575.0,1576.0,0.651,-0.555,0.545,p_stand
1576.0,1577.0,0.678,-0.601,0.5,p_stand
1577.0,1578.0,0.406,-0.838,0.399,p_stand
1578.0,1579.0,0.455,-0.746,0.532,p_stand
1579.0,1580.0,-0.002,-0.782,0.674,p_stand
1580.0,1581.0,-0.014,-0.775,0.679,p_stand
1581.0,1582.0,0.192,-0.925,-0.035,p_stand
1582.0,1583.0,0.259,-0.91,-0.174,p_stand
1583.0,1584.0,0.229,-0.902,-0.212,p_stand
1584.0,1585.0,0.221,-0.881,-0.274,p_stand
1585.0,1586.0,0.206,-0.809,-0.421,p_stand
1586.0,1587.0,0.202,-0.817,-0.413,p_stand
1587.0,1588.0,0.2,-0.826,-0.41,p_stand
1588.0,1589.0,0.213,-0.815,-0.408,p_stand
1589.0,1590.0,0.197,-0.796,-0.447,p_stand
1590.0,1591.0,0.194,-0.759,-0.495,p_stand
1591.0,1592.0,0.193,-0.749,-0.508,p_stand
1592.0,1593.0,0.177,-0.824,-0.396,p_stand
1593.0,1594.0,0.176,-0.901,-0.301,p_stand
1594.0,1595.0,-0.012,-0.843,0.474,p_stand
1595.0,1596.0,0.084,-0.865,0.663,p_stand
1596.0,1597.0,0.091,-0.74,0.168,p_stand
1597.0,1598.0,-0.359,-0.873,0.133,p_stand
1598.0,1599.0,-0.344,-0.898,0.09,p_stand
1599.0,1600.0,-0.123,-0.956,0.181,p_stand
